@relation manhattan-averages

@attribute 40.755243 numeric
@attribute -73.99262999999999 numeric
@attribute 2246508 numeric

@data
40.713592,-74.009286,262778096
40.722345,-74.001769,6000000
40.738082,-74.048671,450000
40.713623,-74.007049,1467500
40.74539,-74.005084,332500
40.725635,-73.978131,630000
40.746516,-73.987214,2650000
40.714568,-74.009311,2900000
40.70514,-74.007995,1385078
40.749328,-73.980047,2200000
40.722612,-73.98729,17375000
40.738927,-73.999056,883475
40.751103,-74.004012,22100000
40.718893,-74.008847,48000000
40.71886,-73.98313,27046250
40.740349,-73.988332,1058333
40.732805,-73.994136,1295000
40.743111,-73.990642,6181500
40.719153,-74.010087,2725000
40.719561,-74.008386,1000000
40.714049,-73.987468,3700000
40.730084,-74.001098,5676000
40.725433,-74.003407,564350
40.747185,-74.007529,45000000
40.752111,-73.992507,20000000
40.737971,-74.003052,315000
40.740102,-73.996284,2060000
40.745268,-74.005557,19350000
40.722345,-74.001769,6000000
40.71875,-74.005811,3466666
40.706169,-74.015767,703629
40.736292,-73.996841,998002
40.725007,-73.98911,560000
40.747892,-74.005149,994366
40.736077,-74.000571,4500000
