@relation dublin-2010-averages

@attribute 53.26141399999999 numeric
@attribute -6.1643517 numeric
@attribute 230000 numeric

@data
52.660554,-8.57546,180000
53.365296,-6.19483,325000
53.398685,-6.2304,290000
53.385739,-6.220547,250000
53.319638,-6.283157,357990
53.36428,-6.313311,310000
53.452373,-6.210516,235000
53.401252,-6.143734,290000
53.372341,-6.204203,150000
53.87827,-7.167137,220000
53.383752,-6.245126,194000
53.383473,-6.218473,185000
53.390682,-6.416549,290000
53.349755,-6.344559,119295
53.382029,-6.58794,138891
53.320901,-6.251434,390000
53.364302,-6.439791,105000
53.362703,-6.310607,223761
53.40387,-6.409108,200000
53.28042,-6.159335,100000
53.324142,-6.213398,333000
53.393813,-6.255272,150000
53.381747,-6.394236,180000
53.276659,-6.424131,230000
53.396439,-6.241314,280000
53.321026,-6.332575,302500
53.274875,-6.358975,242500
53.265767,-6.248641,187500
53.376987,-6.38598,400000
52.653873,-7.244039,120000
53.294824,-6.219206,174750
53.350444,-6.426927,191550
53.309156,-6.274617,412000
53.314146,-6.252255,731000
53.352164,-6.361581,125000
53.348952,-6.461535,206186
51.891027,-8.461791,350000
53.402536,-6.299347,147500
53.294314,-6.253739,346000
53.297125,-6.256294,541453
53.290622,-6.255551,340000
53.349321,-6.373666,223000
53.392329,-6.176927,330000
53.393231,-6.163462,288000
53.313717,-6.403624,372775
53.404516,-6.293983,158000
53.599869,-6.176458,325000
53.405852,-6.294389,152000
53.288022,-6.203616,50000
53.408646,-6.198789,227000
53.395382,-6.218016,206000
53.399037,-6.211602,300000
53.348046,-6.380907,120000
53.281847,-6.152248,110000
53.355428,-6.270764,70000
53.268834,-6.175153,155000
53.544859,-6.242706,265000
53.269676,-6.149752,198000
53.266452,-6.170589,187500
53.419507,-6.388801,215000
53.331519,-6.327327,270000
53.39353,-6.437152,235000
53.526214,-6.181726,250000
53.24833,-6.180915,175330
53.419156,-6.395298,244000
53.384447,-6.386175,340000
