@relation tobs-averages

@attribute Latitude numeric
@attribute Longitude numeric
@attribute Value numeric

@data
44.3153,-71.6672,-103.966667
40,-107.24,-109.333333
64.8569,-147.8611,-103.966667
39.8361,-89.625,10.484848
37.5339,-96.8814,-56.333333
35.77,-105.78,-112.666667
38.3772,-120.8008,-23
36.0686,-115.4603,0
43.73,-113.83,-151
34.3725,-89.5308,10.484848
40.8603,-115.7425,-85.666667
40.9331,-73.0192,1
42.2031,-98.7467,-103.966667
40.7325,-92.89,-103.966667
38.4167,-122.25,43
48.9711,-97.2417,-103.966667
34.3903,-79.0022,-26.285714
42.4694,-75.0106,-54.222222
29.7286,-92.8181,69.5
43.9317,-69.8564,-72.5
37.1122,-77.2017,51.5
30.5347,-94.4456,69.5
37.4436,-122.1403,43
33.69,-109.22,-74
47.3144,-106.9103,-24.75
46.5103,-88.6667,-103.966667
31.8278,-99.4319,10.484848
42.6858,-103.8842,-233
42.4942,-108.7289,-63.428571
37.5194,-97.3142,-56.333333
44.6122,-101.3369,-111.5
35.6108,-83.4289,-50
35.2983,-86.3631,10.484848
40.4006,-110.7586,-150
37.75,-112.78,-140.5
29.9167,-99.7908,10.484848
44.7631,-88.6183,-103.966667
41.99,-120.72,-61
32.3122,-102.5606,-67
39.05,-111.47,-74
34.2878,-85.9681,10.484848
43.7292,-98.7131,-103.966667
40.2847,-100.1433,-142
40.5361,-79.8153,-61.25
36.1092,-92.1636,10.484848
47.0381,-110.7861,-86.75
47.27,-121.34,-18
44.465,-109.4956,-115
36.76,-88.1386,-22
45.6403,-68.6747,-72.5
35.7944,-78.6989,-26.285714
29.8286,-82.5972,128
35.5553,-77.0722,72
33.5311,-84.3544,10.484848
44.6453,-67.6494,-39
41.4764,-75.1653,-109.333333
41.6317,-87.0881,-63
40.7244,-95.0192,-103.966667
45.5181,-122.6894,0
35.6878,-83.5372,-50
35.7047,-86.4869,10.484848
33.2725,-86.8336,10.484848
48.98,-115.82,-148
48.4661,-107.3528,-24.75
41.2492,-97.1328,-103.966667
37.1453,-82.4911,-76.142857
32.5217,-97.8069,10.484848
39.4247,-92.8106,-103.966667
43.0528,-114.1581,-151
36.2033,-119.0545,94
43.1708,-89.8192,-103.966667
34.8878,-83.3967,-33
31.8717,-81.6289,148
40.1519,-89.3386,-17
33.7044,-115.6289,-37.25
46.7953,-88.6014,-103.966667
38.6811,-77.7678,-68.666667
41.0844,-105.2483,-45
35.0567,-83.1983,-33
36.1056,-82.8436,22
35.6467,-118.3608,-37.25
42.68,-91.875,-103.966667
35.1611,-111.7311,-56.8
48.8217,-100.4525,-50
27.6528,-80.4031,178
39.1875,-122.0269,43
46.3047,-96.5217,-44.333333
39.4689,-86.0408,-63
39.9708,-75.635,11.5
38.7556,-90.6106,0
42.16,-114.19,-122.75
35.9478,-106.7469,-205
29.3092,-97.4061,30.181818
39.6467,-80.4067,-61.25
33.37,-108.71,-74
44.6719,-117.9942,-85.666667
42.065,-94.85,-103.966667
43.9903,-94.6122,-103.966667
32.5339,-96.6608,10.484848
36.5514,-84.7967,-14
34.3011,-79.8767,-26.285714
41.6628,-111.1861,-122.75
40.3283,-99.6522,-142
43.3306,-75.8417,-54.222222
44.2436,-112.2006,-208.5
48.8742,-117.8667,-72.5
45.51,-111.92,-107
48.19,-118.46,-50
47.6,-114.6833,-60.5
41.0164,-93.2792,-103.966667
39.0172,-92.7558,-103.966667
46.48,-115.63,-148
37.7928,-86.2325,10.484848
35.9183,-84.8686,-14
34.9833,-76.3,51.5
43.735,-99.312,-103.966667
27.8381,-97.0592,72
33.0125,-82.3914,148
40.9319,-103.8678,-150
38.2736,-122.0678,43
41.5217,-77.4478,-98.5
37.97,-106.56,-112.666667
37.8564,-80.4042,-61.25
38.395,-93.7711,-103.966667
37.5811,-106.1869,-112.666667
34.0783,-93.7019,10.484848
30.1192,-85.2042,65.5
43.0803,-88.8967,-103.966667
30.0858,-91.8694,139
35.2683,-91.7164,10.484848
34.8928,-117.0219,-37.25
47.6983,-120.3228,-91.5
46.5092,-95.38,-44.333333
45.2689,-122.3186,0
34.8847,-99.2964,-30.5
43.2358,-97.5714,-103.966667
37.9325,-87.3744,10.484848
28.4894,-99.8733,30.181818
44.3628,-99.8033,-28
43.0519,-88.1775,-103.966667
36.9861,-94.3553,-56.333333
45.5022,-104.4478,-50
34.5569,-86.9503,10.484848
18.3808,-67.1569,220.333333
41.1739,-90.035,-103.966667
44.42,-111.39,-294
35.8528,-77.0306,72
39.1131,-100.9447,-142
36.2911,-77.9822,-61.25
39.0597,-87.6625,10.484848
62.8256,-149.9061,-103.966667
44.25,-118.52,-172
40.9361,-90.7197,-103.966667
35.81,-80.8808,-50
30.4183,-92.0442,69.5
42.5458,-72.7803,-54.222222
41.2322,-76.3422,-89
37.3339,-92.9097,-56.333333
45.9903,-84.8361,-72.5
36.9139,-113.9422,0
35.6008,-105.9322,-112.666667
42.6475,-89.0644,-103.966667
47.86,-117.04,-148
43.6039,-116.5753,-85.666667
39.0847,-76.9003,-68.666667
42.8947,-102.2036,-103.966667
34.2169,-80.2392,-26.285714
43.3325,-72.0792,-54.222222
62.13,-150.04,6
34.3947,-92.8364,10.484848
55.9153,-130.0269,0
44.6531,-70.7942,-103.966667
48.7383,-113.4294,-179
35.78,-105.54,-112.666667
30.4144,-97.7664,30.181818
45.5119,-88.7594,-103.966667
46.48,-110.71,-42.666667
42.9283,-110.1272,-230
61.38,-149,-51.5
41.15,-106.97,-87
45.5958,-96.8283,-44.333333
42.57,-108.84,-63.428571
38.6003,-100.6197,-142
39.9356,-77.2578,-68.666667
35.3042,-87.7592,10.484848
38.0047,-120.4864,-23
43.34,-110.43,-230
37.2036,-89.0422,-22
38.3311,-79.6586,-83
44.4706,-95.7908,-44.333333
40.95,-110.48,-63.428571
36.6044,-118.7325,-138.5
42.5497,-78.5767,-98.5
43.38,-109.88,-230
36.6831,-76.7683,51.5
40.8142,-85.1547,-63
35.7636,-86.9322,10.484848
47.1547,-110.2239,-86.75
39.9056,-80.755,11
43.1792,-95.6603,-103.966667
35.5325,-90.6872,10.484848
44.72,-110.51,-294
18.1281,-66.2642,239
42.0644,-97.9667,-103.966667
37.49,-112.58,-140.5
60.0503,-148.0672,-28.666667
63.54,-150.99,-103.966667
41.8161,-80.425,-82
56.3511,-133.6264,0
39.8058,-90.8236,-72
44.7342,-100.8042,-28
64.9592,-147.6261,-103.966667
60.9583,-149.1108,-51.5
42.1492,-112.2872,-61
44.59,-111.12,-294
38.9917,-88.1828,10.484848
42.6,-116.56,-85.666667
40.87,-111.72,-122.75
45.19,-95.0586,-44.333333
43.7728,-111.0339,-230
40.66,-111.64,-63.428571
43.8575,-95.1167,-103.966667
41.9903,-77.1567,-98.5
44.85,-106.2889,-50
42.8222,-99.7467,-103.966667
38.3197,-76.4525,-47
40.3589,-75.3222,-50
41.86,-111.51,-122.75
40.4831,-124.1036,-48.75
44.3253,-96.7686,-103.966667
43.1828,-104.6036,-161
44.4933,-68.4583,-72.5
35.2058,-82.2517,-33
46.4625,-90.1956,-103.966667
36.325,-87.7886,10.484848
40.7394,-88.7108,-17
34.5989,-103.2161,-50
41.4003,-79.8306,-61.25
38.81,-94.2647,-103.966667
41.0125,-75.1906,-109.333333
31.4144,-97.7019,10.484848
31.2503,-89.8361,29
41.8975,-77.1419,-98.5
44.6997,-87.3967,-72
32.2822,-106.7597,-41.777778
47.2472,-122.4122,-18
36.3775,-85.3364,-35
34.94,-111.52,-56.8
43.0989,-71.7572,-54.222222
38.5636,-99.235,-142
40.8208,-76.4983,-89
37.4833,-82.5167,-76.142857
40.5739,-74.8811,-58.5
40.1167,-76.4333,-68.666667
37.4314,-76.4414,51.5
37.2633,-101.7886,-161
39.2219,-105.9936,-147.5
42.5492,-88.8753,-103.966667
37.5544,-91.8831,-56.333333
43.5492,-71.4647,-54.222222
36.0286,-107.9106,-74
44.96,-111.29,-294
25.8175,-80.2858,200
45.9,-122.22,0
64.8833,-147.25,-149
37.51,-113.4,-94
30.7053,-104.0233,-41.777778
42.5994,-89.6681,-103.966667
34.2978,-81.6236,-26.285714
35.8783,-102.385,-70.75
30.5997,-103.8869,-41.777778
38.3761,-108.7422,-133
42.8278,-90.7889,-103.966667
41.4947,-87.6803,-56
18.2264,-65.9114,239
45.6656,-97.0392,-44.333333
38.6844,-82.1836,-46
38.21,-111.48,-114
24.6589,-81.2761,200
63.31,-147.65,-103.966667
44.0206,-88.5581,-103.966667
38.7403,-104.3994,-83
43.4117,-104.9614,-161
45.15,-118.22,-85.666667
34.0497,-94.7381,10.484848
35.8722,-76.6592,72
37.8106,-79.9883,-61.25
61.11,-149.67,-51.5
36.9769,-79.8961,-61.25
33.0725,-82.0061,148
47.19,-112.2906,-61
34.1472,-115.1219,-37.25
45.21,-117.19,-131
48.4089,-93.0483,-103.966667
40.6142,-79.7192,-61.25
41.7003,-77.3872,-98.5
39.8989,-105.0133,-178
35.2239,-109.3222,-104.5
43.4892,-99.0631,-103.966667
39.16,-119.9,-22
43.9772,-113.8289,-151
40.4517,-99.3803,-142
42.5189,-93.2536,-103.966667
32.2553,-109.8369,-22.5
41.2097,-101.6706,-172
42.0283,-84.1108,-82
39.8717,-121.6108,43
44.3753,-68.5125,-72.5
35.635,-78.3981,-26.285714
38.5961,-122.6014,43
45.1775,-67.7742,-39
37.88,-107.36,-83
45.3497,-90.7483,-103.966667
40.61,-111.1,-63.428571
39.72,-106.16,-147.5
21.3153,-157.9992,106
44.5772,-75.1097,-54.222222
47.6775,-114.2419,-60.5
32.7306,-111.6917,-22.5
40.2472,-93.7158,-103.966667
33.7033,-96.6419,10.484848
44.6425,-71.8908,-54.222222
41.15,-105.1667,-45
39.7425,-94.0347,-103.966667
37.8175,-82.7883,-76.142857
39.5169,-115.9622,-138.5
45.0281,-87.7355,-103.966667
35.7683,-119.26,94
37.9286,-87.8956,10.484848
40.1478,-80.7014,11
39.1114,-82.9797,-69.5
33.4367,-94.0772,10.484848
40.8433,-101.2094,-172
40.6117,-116.8917,-85.666667
38.88,-112.25,-145
39.5181,-107.3172,-147.5
37.2039,-80.4144,-61.25
44.0517,-96.5928,-103.966667
40.0028,-86.8011,-63
34.2939,-82.5328,83
43.4053,-108.1633,-250
39.1614,-87.2436,10.484848
39.19,-120.26,-22
46.5458,-87.3794,-103.966667
36.2114,-81.6442,-76.142857
42.0019,-76.525,-54.222222
46.7614,-104.9619,-24.75
39.3739,-97.1275,-73.2
68.62,-149.3,-103.966667
47.28,-120.49,-13
46.6008,-107.8706,-24.75
36.6594,-121.6664,61
32.8339,-108.5047,-22.5
37.8183,-96.8444,-73.2
42.8133,-83.8039,-82
35.1664,-107.8992,-205
40.6189,-111.7836,-63.428571
48.57,-115.45,-148
43.59,-122.06,-14
32.8067,-91.173,10.484848
39.765,-93.0594,-103.966667
37.1317,-96.1861,-56.333333
37.3789,-107.6592,-131
29.6833,-91.1761,139
35.7992,-107.1814,-205
43.3311,-88.4114,-103.966667
35.2489,-106.595,-112.666667
31.8836,-100.5358,-41.777778
36.1722,-87.1805,10.484848
33.4528,-87.3572,10.484848
34.7764,-76.8769,51.5
34.7706,-112.0264,-56.8
45.8328,-109.9503,-61
37.8725,-82.5194,-76.142857
42.6194,-112.0067,-183
42.85,-73.6167,-54.222222
44.63,-115.79,-144
40.17,-107.06,-109.333333
45.0456,-92.8522,-103.966667
35.2511,-75.6047,51.5
44.5358,-83.7022,-63
46.5172,-100.3486,-28
59.4547,-135.3136,-6
40.98,-110.85,-63.428571
32.9203,-107.5656,-41.777778
45.4856,-111.6325,-107
46.2858,-105.2919,-24.75
41.9244,-78.0072,-98.5
37.5581,-115.2236,-56
42.7742,-77.6083,-98.5
35.0883,-107.5178,-205
33.76,-109.48,-133
42.9367,-104.0669,-233
40.6222,-91.3339,-103.966667
31.79,-86.6086,10.484848
46.6014,-85.2239,-103.966667
34.1925,-86.7972,10.484848
40.2578,-74.0028,-58.5
28.0547,-80.5511,206
37.1742,-105.9392,-193
39.8372,-75.0442,11.5
39.15,-122.15,43
47.43,-113.78,-60.5
37.75,-77.4833,51.5
34.2042,-84.7925,10.484848
63.9647,-145.105,-149
40.1739,-101.0611,-94
39.1092,-104.5997,-178
41.9583,-111.3922,-122.75
39.45,-120.29,-22
41.5217,-76.4042,-111
32.8489,-115.5667,126
32.9964,-96.7428,10.484848
40.4681,-78.7289,-98.5
38.9547,-119.7758,-42
31.4889,-82.8206,39
40.5375,-81.9197,-82
42.0636,-83.4358,-82
47.1175,-118.3714,-72.5
44.3,-109.24,-115
42.0025,-76.6383,-54.222222
39.0044,-80.4744,-61.25
38.7,-106.37,-256
39.01,-114.31,-94
38.3989,-79.995,-83
39.3572,-115.3303,-138.5
38.7853,-76.9947,-68.666667
45.9397,-102.1575,-28
48.7978,-119.26,-91.5
44.2656,-85.3967,-103.966667
33.7264,-82.7058,-26.285714
38.5278,-81.9153,-46
44.9342,-95.7461,-44.333333
40.9383,-111.1472,-63.428571
39.9964,-79.0833,-98.5
29.4717,-95.0833,69.5
40.36,-116.86,-85.666667
40.58,-85.6586,-63
47.35,-120.68,-91.5
47.8947,-92.5336,-103.966667
46.18,-113.85,-153
41.7594,-104.8222,-45
39.7197,-105.2472,-178
44.9894,-70.6722,-103.966667
37.8133,-92.2319,-56.333333
37.0875,-82.9925,-76.142857
40.4897,-103.0822,-261
33.7572,-116.7067,-37.25
34.5211,-90.59,10.484848
40.0503,-101.5325,-94
42.065,-100.2472,-11
48.9672,-122.3292,20.5
37.48,-107.63,-131
32.7019,-87.5814,10.484848
33.8847,-91.5317,10.484848
36.2872,-88.2958,10.484848
42.9447,-117.3389,-172
31.8408,-103.0889,-67
38.7297,-98.225,-142
33.4408,-79.5672,-26.285714
39.31,-109.53,-133
39.09,-114.9,-56
35.3117,-83.1747,-50
29.7547,-90.7747,65.5
40.85,-106.97,-109.333333
32.4758,-88.8111,29
48.87,-121.79,20.5
37.9136,-104.9483,-83
25.3867,-80.5936,200
37.8958,-90.8411,27.5
37.7083,-113.1439,-140.5
40.5972,-79.1186,-61.25
39.9919,-105.2667,-178
29.7653,-81.4697,148
40.1197,-75.3583,11.5
46.62,-121.39,27
39.3886,-120.0936,-22
36.7458,-86.2258,10.484848
35.7108,-76.1269,72
37.7433,-77.04,-47
44.4,-107.06,-24.75
45.43,-121.86,0
42.2611,-90.423,-103.966667
35.7875,-84.2622,-50
43.3544,-71.7364,-54.222222
45.8944,-106.6336,-24.75
43.3772,-72.1811,-54.222222
42.4467,-72.53,-54.222222
45.3036,-97.0625,-44.333333
38.2797,-104.5214,-83
34.305,-112.165,-56.8
44.3,-122.04,34
27.2181,-81.8739,220.333333
40.04,-105.75,-109.333333
43.0581,-83.3606,-82
33.5972,-85.0806,10.484848
34.7289,-80.0389,-26.285714
38.6453,-88.9461,10.484848
35.7297,-81.6728,-50
39.3686,-89.0867,10.484848
30.4392,-82.7847,100
33.9336,-94.8278,10.484848
40.4,-105.85,-147.5
35.8439,-80.4972,-76.142857
40.6633,-90.4447,-103.966667
44.1925,-69.1461,-72.5
38.1211,-81.1178,-61.25
47.28,-121.47,-18
35.3514,-101.3897,-70.75
47.675,-114.1906,-60.5
42.57,-78.0406,-98.5
37.8603,-83.8969,-76.142857
43.9331,-86.2453,-103.966667
35.2539,-91.1892,10.484848
47.2256,-95.1919,-103.966667
32.1669,-92.1075,10.484848
41.4903,-71.5431,1
36.7647,-99.1128,-56.333333
43.2828,-123.3536,-14
41.5167,-118.7192,-61
39.36,-106.06,-147.5
34.4619,-93.9983,10.484848
34.4167,-119.6844,-37.25
40.7831,-76.8617,-68.666667
38.0211,-96.6036,-73.2
32.92,-108.15,-41.777778
39.38,-106.2,-147.5
39.3167,-91.4833,0
40.0953,-98.945,-142
34.7392,-90.7664,10.484848
35.0706,-108.8389,-104.5
37.0058,-101.8867,-70.75
48.3164,-113.3542,-106
34.2431,-116.9169,-37.25
38.1025,-81.8464,-46
37.9458,-79.9542,-61.25
39.0017,-85.5997,10.484848
34.9228,-94.0944,10.484848
47.8881,-96.2658,-103.966667
29.0283,-98.5686,30.181818
38.29,-105.85,-256
39.9133,-93.9803,-103.966667
36.8639,-94.36,-56.333333
44.4356,-121.9433,34
47.2436,-93.4975,-103.966667
30.3644,-91.1672,65.5
42.8783,-82.7958,-82
36.8628,-82.7711,-76.142857
34.5025,-117.8969,-37.25
40.3917,-79.8594,-22
41.8553,-90.92,-103.966667
40.5914,-90.4642,-72
32.8753,-82.2156,148
34.4092,-79.3564,-26.285714
36.6542,-80.9183,-76.142857
45.3331,-97.5228,-44.333333
32.7481,-109.1214,-22.5
36.7672,-119.7092,-6
36.6214,-78.5506,-61.25
43.9072,-99.8628,-103.966667
40.11,-107.29,-109.333333
34.7586,-87.6411,10.484848
61.39,-150.03,-51.5
33.9,-81.5389,-26.285714
33.55,-102.3758,-70.75
39.26,-106.63,-147.5
31.4364,-100.8781,-41.777778
40.4803,-83.8131,-63
41.07,-106.94,-87
44.21,-118.64,-172
64.7856,-141.2036,-149
41.0319,-98.9214,-142
35.4467,-83.4622,-50
38.4039,-106.4236,-256
45.62,-121.7,-29
42.9389,-72.3247,-54.222222
39.02,-107.05,-133
41.2981,-94.4561,-103.966667
44.4622,-115.5817,-144
44.3589,-88.7189,-103.966667
58.1422,-133.7386,0
41.5519,-89.5989,-103.966667
35.9833,-83.2008,-50
43.2111,-88.2092,-103.966667
30.9594,-92.1786,10.484848
34.1736,-86.8133,10.484848
42.96,-121.18,-48.75
42.0931,-72.8036,1
44.5767,-106.9061,-24.75
35.64,-77.3983,72
56.2472,-134.6447,0
37.8994,-86.7072,10.484848
48.7167,-115.8833,-148
43.95,-119.54,-61
43.9572,-73.2106,-54.222222
39.68,-110.43,-74
40.0739,-87.5067,-17
37.4636,-113.2897,-37.25
32.9539,-105.8225,-8.5
44.41,-113.4,-208.5
41.5461,-98.5331,-103.966667
39.3,-120.18,-22
42.3861,-72.5375,-54.222222
44.7192,-73.7206,-72.5
40.5156,-98.9514,-142
34.2333,-97.4203,-30.5
34.2183,-81.0731,-26.285714
39.6394,-106.3539,-147.5
48.9992,-108.3894,-24.75
45.3614,-84.9511,-72.5
45.2533,-93.2928,-161
41.93,-79.2969,-98.5
39.7756,-96.3503,-73.2
34.6158,-83.5428,-33
44.8419,-74.3081,-72.5
44.5781,-106.4472,-24.75
39.7194,-76.8028,-68.666667
44.68,-107.58,-94
43.63,-107.18,-250
41.3392,-86.3358,-63
40.7275,-91.9683,-103.966667
44.26,-119.02,-172
44.5,-107.43,-24.75
34.3961,-89.7903,10.484848
45.24,-109.46,-42.666667
37.3036,-89.9664,-22
40.7361,-95.6431,-103.966667
42.6667,-74.4333,-54.222222
35.1311,-76.8161,51.5
45.8864,-104.5478,-24.75
37.5422,-122.0158,111
43.1653,-95.1467,-103.966667
35.7539,-99.7628,-70.75
42.5719,-72.5975,-54.222222
40.83,-111.76,-122.75
40.2669,-105.8322,-109.333333
37.7922,-90.4103,27.5
43.8836,-94.1664,-103.966667
36.43,-80.1789,-26.285714
37.5742,-81.5356,-76.142857
44.8136,-95.5517,-103.966667
42.5192,-76.3311,-54.222222
37.2008,-113.2686,-37.25
45.2325,-120.1817,-156
40.6211,-89.2414,-17
29.0567,-96.2319,94
41.5181,-90.5647,-103.966667
32.6094,-83.6164,10.484848
42.7536,-92.8022,-103.966667
35.8325,-83.1164,-50
43.4978,-100.4794,-103.966667
38.6753,-93.2228,-103.966667
30.3236,-96.1594,30.181818
41.2458,-111.9369,-122.75
47.33,-121.47,-18
43.6308,-91.5028,-103.966667
43.6747,-86.4239,-103.966667
35.1411,-114.5686,-37.25
39.775,-105.1169,-178
44.4233,-118.9594,-172
34.3592,-116.5378,-37.25
44.61,-122.23,34
21.5214,-157.8375,106
44.1011,-115.9694,-144
38.31,-119.6,-23
33.1869,-102.8281,-139
41.33,-77.7381,-98.5
33.3144,-99.2006,-30.5
38.4794,-101.3658,-161
35.5247,-111.3703,-56.8
38.7153,-76.1908,-68.666667
40.91,-109.96,-63.428571
46.4581,-101.2,-28
43.0908,-73.1244,-54.222222
37.2778,-97.4097,-56.333333
46.81,-116.85,-148
44.2944,-94.4083,-103.966667
43.1447,-82.8011,-82
45.3575,-88.1919,-103.966667
44.2333,-85.4217,-103.966667
33.2206,-98.1561,-30.5
48.0164,-123.5906,-18
41.6092,-91.505,-103.966667
40.6,-111.58,-63.428571
41.2469,-109.5967,-63.428571
37.1397,-91.6272,-56.333333
47.0083,-88.4317,-103.966667
35.9689,-87.1364,10.484848
36.0811,-79.8047,-26.285714
41.7653,-70.6697,1
28.9844,-95.3808,94
46.1458,-98.0919,-44.333333
44.855,-85.8353,-103.966667
34.3019,-92.3914,10.484848
31.8967,-85.0375,-17
47.9217,-97.0981,-103.966667
43.7917,-72.2578,-54.222222
36.4933,-87.7947,10.484848
35.92,-106.39,-205
44.39,-103.7006,-25
42.76,-110.59,-230
44.1308,-122.2419,34
42.1244,-86.4267,-63
39.0147,-99.8722,-142
59.7444,-151.6347,-28.666667
31.0767,-82.8003,100
34.5731,-94.2494,10.484848
41.46,-106.28,-87
45.9511,-86.2514,-103.966667
39.3925,-101.0689,-142
38.3,-112.44,-94
38.9272,-79.8311,-61.25
46.4444,-97.6928,-44.333333
39.8356,-95.5319,-103.966667
40.9656,-111.435,-122.75
33.295,-93.2325,10.484848
44.48,-110.16,-115
41.4075,-91.0728,-103.966667
40.3458,-94.8342,-103.966667
32.1794,-110.7364,-22.5
36.1683,-83.4028,-50
47.3847,-94.6147,-103.966667
41.4225,-100.1839,-11
37.9192,-122.3772,43
41.0347,-74.4233,-58.5
35.7606,-79.4622,-26.285714
35.6394,-84.665,-14
36.0603,-79.4481,-26.285714
34.6989,-89.8214,10.484848
37.2167,-86.8936,10.484848
46.9878,-104.1567,-28
41.8978,-90.1544,-103.966667
38.4014,-82.5267,-46
27.7792,-97.5056,72
45.8619,-119.312,-85.666667
41.4453,-96.0928,-103.966667
35.62,-103.0072,-50
36.0956,-81.8311,-76.142857
39.2467,-121.0008,11
34.7508,-79.4664,-26.285714
41.1203,-90.1642,-103.966667
36.5914,-101.6181,-70.75
42.95,-111.36,-208.5
38.07,-119.23,-167
26.84,-81.0872,220.333333
47.71,-123.46,-18
39.8283,-95.0881,-103.966667
43.1497,-124.4019,-48.75
47.4083,-113.7125,-60.5
40.7369,-74.7322,-109.333333
41.23,-116.03,-85.666667
47.37,-121.44,-18
38.7075,-112.9539,-94
48.5156,-105.2992,-24.75
36.2456,-85.945,-35
59.4503,-136.3614,-6
60.4906,-150.9189,-28.666667
35.8731,-101.9725,-70.75
42.0347,-89.6119,-56
37.57,-112.84,-140.5
42.3108,-78.0231,-98.5
38.4,-119.54,-23
45.67,-113.95,-182
37.5339,-83.3492,-76.142857
21.4233,-157.8014,106
40.5208,-98.0536,-73.2
35.8575,-84.5278,-14
32.8358,-116.7775,126
41.6725,-75.0642,-109.333333
34.9078,-81.9139,83
42.7831,-71.4147,-54.222222
25.8489,-81.3897,200
45.6603,-69.812,-103.966667
37.6667,-93.1067,-56.333333
38.8183,-106.6086,-222
30.7064,-95.5422,30.181818
38.4931,-122.5383,43
33.4692,-88.7822,10.484848
42.54,-90.6461,-103.966667
43.51,-115.57,-85.666667
34.78,-103.7492,-50
34.8814,-82.7189,-33
46.665,-88.375,-103.966667
44.61,-111.15,-294
30.2392,-98.9089,10.484848
44.0875,-91.6703,-22
41.7117,-93.0297,-103.966667
27.8703,-81.0436,206
43.9758,-84.4908,-28
35.1967,-77.5433,-26.285714
43.4386,-93.2253,-103.966667
46.7047,-92.5253,-103.966667
28.8608,-97.0181,30.181818
39.6811,-77.2914,-68.666667
61.1561,-149.9847,28
40.62,-111.53,-63.428571
32.7047,-99.3011,-41.777778
36.8581,-92.5875,-56.333333
34.6647,-83.7342,-50
40.0333,-77.3,-68.666667
38.2364,-75.3789,51.5
31.6164,-94.6431,10.484848
32.1614,-94.3397,30.181818
37.4,-113.46,-37.25
45.1758,-105.7517,-50
32.8472,-97.4761,10.484848
38.7833,-79.2833,-83
38.5311,-79.7714,-83
62.1925,-150.5033,6
42.5522,-99.8556,-103.966667
41.3214,-92.6467,-103.966667
35.1803,-83.3928,-50
38.4478,-99.91,-142
42.7158,-109.6903,-85
37.615,-118.0106,-167
40.9486,-91.5647,-103.966667
35.4139,-86.8086,10.484848
36.6667,-80.4481,-26.285714
46.1,-113.13,-34
38.1228,-83.5328,-76.142857
45.4078,-96.8619,-44.333333
36.7764,-80.0272,-26.285714
44.4122,-104.3567,-25
43.0378,-83.7694,-82
36.18,-108.95,-104.5
34.7753,-86.9508,10.484848
41.16,-106.93,-87
46.95,-116.34,-148
41.99,-120.18,-61
46.9728,-92.87,-103.966667
42.9269,-83.9894,-82
44.8658,-101.4672,-111.5
42.5933,-71.0186,-54.222222
40.9678,-106.0003,-109.333333
42.8633,-70.8997,-54.222222
42.53,-110.66,-122.75
18.4311,-65.9917,239
30.8697,-84.2175,65.5
47.1064,-104.7183,-24.75
44.75,-71.6303,-103.966667
41.9353,-84.6411,-82
40.8236,-94.0475,-103.966667
36.3097,-76.205,51.5
25.5819,-80.4361,200
41.79,-111.55,-122.75
43.6514,-97.7847,-103.966667
42.87,-109.09,-63.428571
36.0147,-85.1314,-14
31.445,-86.9533,10.484848
43.0428,-112.4133,-183
34.2289,-84.1275,-33
42.1608,-71.2461,1
45.9203,-96.8308,-44.333333
38.95,-115.38,-138.5
42.6158,-82.5436,-82
39.2583,-111.6306,-74
40.0825,-93.6086,-103.966667
40.58,-105.63,-147.5
45.7858,-88.0842,-103.966667
40.5158,-108.0947,-109.333333
43.245,-104.2881,-233
36.25,-115.63,0
20.9625,-156.6753,106
59.74,-151.25,-28.666667
34.535,-117.3058,-37.25
25.8603,-81.0331,200
37.345,-77.9781,51.5
46.84,-112.51,-86.75
43.1969,-112.3531,-183
44.05,-115.44,-85.666667
41.4514,-97.7644,-103.966667
43.9158,-83.0831,-63
36.9617,-81.0869,-61.25
43.75,-110.06,-115
64.2453,-149.1828,-103.966667
37.7647,-81.1939,-76.142857
40.4378,-109.3045,-150
48.5472,-117.9019,-72.5
60.96,-149.09,-51.5
35.4442,-88.7244,10.484848
33.8083,-100.2981,-70.75
35.6392,-85.3586,-35
47.68,-114,-86.75
35.1867,-102.0797,-70.75
30.0592,-94.795,69.5
59.73,-150.66,-28.666667
37.0222,-100.9294,-70.75
38.4747,-100.9175,-142
33.2564,-81.2422,148
58.4003,-134.5694,0
38.5731,-122.4406,43
45.4164,-91.7719,-103.966667
38.6133,-95.2808,-73.2
41.7644,-105.375,-211
39.6567,-102.1192,-142
32.8847,-80.6761,148
47.2,-121.78,-18
18.3494,-66.7525,220.333333
43.4483,-95.3247,-103.966667
42.1397,-87.7853,-56
42.3161,-90.2269,-103.966667
65.0033,-147.3408,-103.966667
42.4194,-94.9761,-103.966667
46.6167,-97.6383,-44.333333
31.6725,-100.7283,-41.777778
36.5803,-85.1256,-14
32.9544,-105.7353,-8.5
41.8406,-86.2658,-63
46.3308,-111.5378,-122
39.8053,-120.4719,-61
40.6092,-96.8719,-103.966667
34.385,-94.8981,10.484848
46.81,-121.33,27
46.26,-122.18,0
32.71,-100.9111,-70.75
45.06,-109.94,-80
36.0717,-91.6169,10.484848
14.1717,145.2428,239
37.6411,-112.1689,-140.5
39.47,-80.8572,-61.25
40.7231,-82.8,-82
42.8931,-95.0653,-103.966667
44.02,-113.47,-151
43.0739,-72.4053,-54.222222
44.4983,-88.1119,-103.966667
33.1992,-97.105,-30.5
37.4767,-122.2386,43
40.9744,-96.7661,-103.966667
35.7636,-117.3908,-37.25
44.3547,-89.0592,-103.966667
41.4,-107.26,-87
37.5739,-90.3086,27.5
