@relation hs2012

@attribute Latitude numeric
@attribute Longitude numeric
@attribute Value numeric

@data
37.790506,-122.396252,1881181.818182
37.771144,-122.389123,931937.5
37.742794,-122.408846,635473.333228
37.804018,-122.439814,823685.416727
37.77393,-122.396241,766995.480458
37.76534,-122.473681,751895.237737
37.785786,-122.392112,1176585.458669
37.783571,-122.390701,929953.562764
37.781174,-122.420903,681408.689897
37.768294,-122.421876,755000
37.771144,-122.389123,931937.5
37.790506,-122.396252,1881181.818182
37.758103,-122.431874,1167529.246793
37.760305,-122.391409,773042.75
37.757937,-122.393128,773042.75
37.781174,-122.420903,681408.689897
37.776381,-122.44569,730979.390407
37.731275,-122.390701,239414.820005
37.72721,-122.395677,242069
37.753466,-122.469724,712254.574629
37.771809,-122.428729,642521.158313
37.773783,-122.401581,687306.635574
37.733129,-122.41458,459929.604891
37.789945,-122.412727,1134028.68599
37.77493,-122.419416,609314.448962
37.7105,-122.467775,367695.705923
37.790506,-122.396252,1881181.818182
37.800569,-122.440204,820244.107931
37.760305,-122.391409,773042.75
37.782245,-122.457454,843879.073191
37.771144,-122.389123,931937.5
37.781691,-122.465735,1234017.298614
37.787737,-122.390361,920089.180148
37.790506,-122.396252,1881181.818182
37.771588,-122.388536,1003627.717194
37.735661,-122.436128,698815.813148
37.719652,-122.437819,488034.887575
37.771144,-122.389123,931937.5
37.795597,-122.422458,933000
37.782983,-122.407883,16600000
37.791986,-122.443437,859690.019105
37.782983,-122.407883,16600000
37.786086,-122.404306,2146927.892321
37.76062,-122.424363,1150837.325849
37.742815,-122.408932,635493.523896
37.787031,-122.393642,1406759.131963
37.757201,-122.432174,1166741.318668
37.798379,-122.434929,987476.653924
37.771144,-122.389123,931937.5
37.760305,-122.391409,773042.75
37.789945,-122.412727,1134028.68599
37.775459,-122.402387,685803.619116
37.727622,-122.37159,378194.163177
37.790506,-122.396252,1881181.818182
37.792924,-122.421729,947829.91572
37.790506,-122.396252,1881181.818182
37.805426,-122.424814,1622386.384388
37.793685,-122.420946,933000
37.779449,-122.486511,1248515.732603
37.791415,-122.441437,859375.460516
